Radio Mobile for Windows
Version 11.6
** Left site data **
 Name
 Antenna height (m)
** Right site data **
 Name
 Antenna height (m)
** Link data **
 Frequency (GHz)
 Earth curvature factor
** Path Profile **
 Records: Distance(km) Elevation(m) Color(0-15) Height(m) PathLoss(dB) [ Latitude(deg) Longitude(deg) Xmap Ymap RadioBeamElevation(m) Clearance(m) FirstFresnel(m) Ratio ]
Start
Elfak
25.000
Trupale
6.000
2.440000
1.333316759
0000.1447	0199.5	13	10	000.0	43.331378	021.890319	0383.9	0302.6	0225.2	0025.7	0004.2	0006.16
0000.1481	0199.5	13	10	000.0	43.331391	021.890281	0383.8	0302.6	0225.2	0025.7	0004.2	0006.09
0000.1515	0199.5	13	10	000.0	43.331403	021.890243	0383.8	0302.6	0225.1	0025.6	0004.3	0006.02
0000.1548	0199.6	13	10	000.0	43.331416	021.890205	0383.7	0302.6	0225.1	0025.5	0004.3	0005.93
0000.1582	0199.6	13	10	000.0	43.331429	021.890167	0383.6	0302.7	0225.1	0025.5	0004.4	0005.86
0000.1616	0199.6	13	10	000.0	43.331441	021.890130	0383.6	0302.7	0225.1	0025.5	0004.4	0005.80
0000.1649	0199.6	13	10	000.0	43.331454	021.890092	0383.5	0302.7	0225.1	0025.5	0004.4	0005.73
0000.1683	0199.7	13	10	000.0	43.331467	021.890054	0383.4	0302.8	0225.1	0025.4	0004.5	0005.65
0000.1717	0199.7	13	10	000.0	43.331479	021.890016	0383.4	0302.8	0225.0	0025.3	0004.5	0005.59
0000.1750	0199.7	13	10	000.0	43.331492	021.889978	0383.3	0302.8	0225.0	0025.3	0004.6	0005.54
0000.1784	0199.8	13	10	000.0	43.331505	021.889941	0383.3	0302.8	0225.0	0025.2	0004.6	0005.46
0000.1818	0199.8	13	10	000.0	43.331517	021.889903	0383.2	0302.9	0225.0	0025.2	0004.7	0005.41
0000.1851	0199.9	13	10	000.0	43.331530	021.889865	0383.1	0302.9	0225.0	0025.1	0004.7	0005.34
0000.1885	0199.9	13	10	000.0	43.331543	021.889827	0383.1	0302.9	0225.0	0025.1	0004.7	0005.29
0000.1918	0200.0	13	10	000.0	43.331555	021.889789	0383.0	0302.9	0224.9	0024.9	0004.8	0005.22
0000.1952	0200.0	13	10	000.0	43.331568	021.889752	0383.0	0303.0	0224.9	0024.9	0004.8	0005.17
0000.1986	0200.1	13	10	000.0	43.331581	021.889714	0382.9	0303.0	0224.9	0024.8	0004.9	0005.10
0000.2019	0200.2	13	10	000.0	43.331593	021.889676	0382.8	0303.0	0224.9	0024.7	0004.9	0005.04
0000.2053	0200.2	13	10	000.0	43.331606	021.889638	0382.8	0303.1	0224.9	0024.7	0004.9	0004.99
0000.2087	0200.3	13	10	000.0	43.331619	021.889600	0382.7	0303.1	0224.9	0024.6	0005.0	0004.93
0000.2120	0200.3	13	10	000.0	43.331631	021.889562	0382.7	0303.1	0224.8	0024.5	0005.0	0004.89
0000.2154	0200.4	13	10	000.0	43.331644	021.889525	0382.6	0303.1	0224.8	0024.4	0005.1	0004.83
0000.2188	0200.5	13	10	000.0	43.331657	021.889487	0382.5	0303.2	0224.8	0024.3	0005.1	0004.77
0000.2221	0200.5	13	10	000.0	43.331669	021.889449	0382.5	0303.2	0224.8	0024.3	0005.1	0004.73
0000.2255	0200.6	13	10	000.0	43.331682	021.889411	0382.4	0303.2	0224.8	0024.2	0005.2	0004.67
0000.2289	0200.6	13	10	000.0	43.331695	021.889373	0382.4	0303.3	0224.8	0024.2	0005.2	0004.64
0000.2322	0200.7	13	10	000.0	43.331707	021.889336	0382.3	0303.3	0224.7	0024.0	0005.2	0004.58
0000.2356	0200.8	13	10	000.0	43.331720	021.889298	0382.2	0303.3	0224.7	0023.9	0005.3	0004.53
0000.2390	0200.8	13	10	000.0	43.331733	021.889260	0382.2	0303.3	0224.7	0023.9	0005.3	0004.50
0000.2423	0200.9	13	10	000.0	43.331745	021.889222	0382.1	0303.4	0224.7	0023.8	0005.4	0004.44
0000.2457	0201.0	13	10	000.0	43.331758	021.889184	0382.0	0303.4	0224.7	0023.7	0005.4	0004.39
0000.2491	0201.0	13	10	000.0	43.331771	021.889146	0382.0	0303.4	0224.7	0023.7	0005.4	0004.36
0000.2524	0201.0	13	10	000.0	43.331783	021.889109	0381.9	0303.5	0224.6	0023.6	0005.5	0004.33
0000.2558	0201.0	13	10	000.0	43.331796	021.889071	0381.9	0303.5	0224.6	0023.6	0005.5	0004.30
0000.2592	0201.0	13	10	000.0	43.331809	021.889033	0381.8	0303.5	0224.6	0023.6	0005.5	0004.27
0000.2625	0201.0	13	10	000.0	43.331821	021.888995	0381.7	0303.5	0224.6	0023.6	0005.6	0004.24
0000.2659	0201.0	13	10	000.0	43.331834	021.888957	0381.7	0303.6	0224.6	0023.6	0005.6	0004.21
0000.2693	0201.0	13	10	000.0	43.331847	021.888920	0381.6	0303.6	0224.6	0023.6	0005.6	0004.18
0000.2726	0201.0	13	10	000.0	43.331859	021.888882	0381.6	0303.6	0224.5	0023.5	0005.7	0004.16
0000.2760	0201.0	13	10	000.0	43.331872	021.888844	0381.5	0303.6	0224.5	0023.5	0005.7	0004.13
0000.2794	0201.0	13	10	000.0	43.331884	021.888806	0381.4	0303.7	0224.5	0023.5	0005.7	0004.10
0000.2827	0201.0	13	10	000.0	43.331897	021.888768	0381.4	0303.7	0224.5	0023.5	0005.8	0004.07
0000.2861	0201.0	13	10	000.0	43.331910	021.888730	0381.3	0303.7	0224.5	0023.5	0005.8	0004.05
0000.2895	0201.0	13	10	000.0	43.331922	021.888693	0381.3	0303.8	0224.5	0023.5	0005.8	0004.02
0000.2928	0201.0	13	10	000.0	43.331935	021.888655	0381.2	0303.8	0224.4	0023.4	0005.9	0004.00
0000.2962	0201.0	13	10	000.0	43.331948	021.888617	0381.1	0303.8	0224.4	0023.4	0005.9	0003.97
0000.2996	0201.0	13	10	000.0	43.331960	021.888579	0381.1	0303.8	0224.4	0023.4	0005.9	0003.95
0000.3029	0201.0	13	10	000.0	43.331973	021.888541	0381.0	0303.9	0224.4	0023.4	0006.0	0003.93
0000.3063	0201.0	13	10	000.0	43.331986	021.888504	0380.9	0303.9	0224.4	0023.4	0006.0	0003.90
0000.3096	0201.0	13	10	000.0	43.331998	021.888466	0380.9	0303.9	0224.4	0023.4	0006.0	0003.88
0000.3130	0201.0	13	10	000.0	43.332011	021.888428	0380.8	0304.0	0224.3	0023.3	0006.1	0003.86
0000.3164	0201.0	13	10	000.0	43.332024	021.888390	0380.8	0304.0	0224.3	0023.3	0006.1	0003.83
0000.3197	0201.0	13	10	000.0	43.332036	021.888352	0380.7	0304.0	0224.3	0023.3	0006.1	0003.81
0000.3231	0201.0	13	10	000.0	43.332049	021.888314	0380.6	0304.0	0224.3	0023.3	0006.1	0003.79
0000.3265	0200.9	13	10	000.0	43.332062	021.888277	0380.6	0304.1	0224.3	0023.4	0006.2	0003.79
0000.3298	0200.9	13	10	000.0	43.332074	021.888239	0380.5	0304.1	0224.3	0023.4	0006.2	0003.76
0000.3332	0200.9	13	10	000.0	43.332087	021.888201	0380.5	0304.1	0224.2	0023.3	0006.2	0003.74
0000.3366	0200.8	13	10	000.0	43.332100	021.888163	0380.4	0304.2	0224.2	0023.4	0006.3	0003.74
0000.3399	0200.8	13	10	000.0	43.332112	021.888125	0380.3	0304.2	0224.2	0023.4	0006.3	0003.72
0000.3433	0200.8	13	10	000.0	43.332125	021.888088	0380.3	0304.2	0224.2	0023.4	0006.3	0003.70
0000.3467	0200.8	13	10	000.0	43.332138	021.888050	0380.2	0304.2	0224.2	0023.4	0006.4	0003.68
0000.3500	0200.7	13	10	000.0	43.332150	021.888012	0380.2	0304.3	0224.2	0023.5	0006.4	0003.68
0000.3534	0200.7	13	10	000.0	43.332163	021.887974	0380.1	0304.3	0224.1	0023.4	0006.4	0003.66
0000.3568	0200.7	13	10	000.0	43.332176	021.887936	0380.0	0304.3	0224.1	0023.4	0006.4	0003.64
0000.3601	0200.6	13	10	000.0	43.332188	021.887898	0380.0	0304.3	0224.1	0023.5	0006.5	0003.63
0000.3635	0200.5	13	10	000.0	43.332201	021.887861	0379.9	0304.4	0224.1	0023.6	0006.5	0003.63
0000.3669	0200.4	13	10	000.0	43.332214	021.887823	0379.8	0304.4	0224.1	0023.7	0006.5	0003.63
0000.3702	0200.4	13	10	000.0	43.332226	021.887785	0379.8	0304.4	0224.1	0023.7	0006.6	0003.61
0000.3736	0200.3	13	10	000.0	43.332239	021.887747	0379.7	0304.5	0224.0	0023.7	0006.6	0003.61
0000.3770	0200.2	13	10	000.0	43.332252	021.887709	0379.7	0304.5	0224.0	0023.8	0006.6	0003.61
0000.3803	0200.1	13	10	000.0	43.332264	021.887672	0379.6	0304.5	0224.0	0023.9	0006.6	0003.60
0000.3837	0200.0	13	10	000.0	43.332277	021.887634	0379.5	0304.5	0224.0	0024.0	0006.7	0003.60
0000.3871	0199.9	13	10	000.0	43.332290	021.887596	0379.5	0304.6	0224.0	0024.1	0006.7	0003.60
0000.3904	0199.8	13	10	000.0	43.332302	021.887558	0379.4	0304.6	0224.0	0024.2	0006.7	0003.60
0000.3938	0199.7	13	10	000.0	43.332315	021.887520	0379.4	0304.6	0223.9	0024.2	0006.7	0003.59
0000.3972	0199.6	13	10	000.0	43.332328	021.887482	0379.3	0304.7	0223.9	0024.3	0006.8	0003.59
0000.4005	0199.5	13	10	000.0	43.332340	021.887445	0379.2	0304.7	0223.9	0024.4	0006.8	0003.59
0000.4039	0199.5	13	10	000.0	43.332353	021.887407	0379.2	0304.7	0223.9	0024.4	0006.8	0003.57
0000.4073	0199.4	13	10	000.0	43.332366	021.887369	0379.1	0304.7	0223.9	0024.5	0006.9	0003.57
0000.4106	0199.3	13	10	000.0	43.332378	021.887331	0379.1	0304.8	0223.9	0024.6	0006.9	0003.57
0000.4140	0199.2	13	10	000.0	43.332391	021.887293	0379.0	0304.8	0223.8	0024.6	0006.9	0003.57
0000.4174	0199.2	13	10	000.0	43.332404	021.887256	0378.9	0304.8	0223.8	0024.6	0006.9	0003.55
0000.4207	0199.1	13	10	000.0	43.332416	021.887218	0378.9	0304.9	0223.8	0024.7	0007.0	0003.55
